44242012,2,0,1,0,0,0
44242013,0,0,0,0,0,0
44242014,1,0,0,0,0,0
44242015,2,0,1,0,0,0
44242016,4,2,2,0,0,0
44242017,6,4,7,2,0,0
44242019,3,0,1,0,0,0
44242020,2,0,4,1,0,0
44242021,0,0,0,0,0,0
44242022,0,0,0,0,0,0
44242023,3,0,1,0,0,0
44242024,0,0,0,0,0,0
44242025,0,0,0,0,0,0
44242026,0,0,0,0,0,0
44242027,0,0,0,0,0,0
44242028,0,0,0,0,0,0
44242054,0,0,0,0,0,0
44242055,0,0,0,0,0,0
44242056,0,0,0,0,0,0
44242057,0,0,0,0,0,0
44242058,4,0,1,0,0,0
44242059,4,3,1,1,0,0
44242060,4,0,1,0,0,0
44242061,0,0,0,0,0,0
44242062,0,0,0,0,0,0
44242063,0,0,0,0,0,0
44242065,3,4,2,6,1,0
44242066,0,0,2,1,0,0
44242067,0,0,14,3,4,1
44242068,0,0,0,0,0,0
44242070,0,0,0,0,3,0
44242071,0,0,14,4,3,0
44242072,1,0,1,0,0,0
44242073,1,0,3,2,0,0
44242074,0,0,2,0,0,0
44242075,0,0,0,0,0,0
44242076,0,0,11,4,2,0
44242077,1,0,2,1,2,0
44242082,1,0,1,0,0,0
44242083,2,1,1,4,1,0
44242084,0,0,0,0,0,0
44242085,1,0,1,0,0,0
44242089,0,0,0,0,0,0
44242091,2,0,7,4,0,0
44242092,3,1,6,3,1,0
44242093,1,0,2,1,0,0
44242104,1,0,8,0,0,0
44242105,0,0,2,0,0,0
44242107,0,0,1,0,1,0
44242108,0,0,1,0,0,0
44242125,0,0,0,0,0,0
44242126,0,0,0,0,1,0
44242133,0,0,0,0,1,1
44242134,0,0,1,0,0,0
44242135,0,0,1,0,0,0
44242136,0,0,0,0,0,0
44242138,0,0,0,0,1,0
44242139,0,0,1,0,1,0
44242150,0,0,0,0,0,0
44242151,0,0,0,0,1,0
44242152,0,0,0,0,1,0
44242219,0,0,0,0,1,0
44242220,0,0,0,0,0,0
44242221,0,0,0,0,1,1
44242242,0,0,3,0,1,0
44242243,0,0,0,0,0,0
44242244,0,0,3,3,1,0
44242247,0,0,0,0,0,0
44242248,0,0,1,0,0,0
44242260,0,0,0,0,0,0
44242261,0,0,1,0,0,0
44242262,0,0,0,0,0,0
44242263,0,0,1,0,0,0
44242264,0,0,0,0,0,0
44242279,0,0,0,0,0,0
44242281,0,0,2,0,0,0
44242282,0,0,2,0,0,0
44242283,0,0,2,0,0,0
44242284,0,0,2,1,0,0
44242285,0,0,3,1,1,0
44242286,0,0,3,3,0,0
44242287,0,0,3,2,1,0
44242300,1,0,0,0,0,0
44242301,2,2,1,0,0,0
44242304,6,4,7,12,0,0
44242305,5,0,7,1,0,0
44242306,4,2,4,0,1,0
44242307,6,5,7,2,0,0
44242315,3,5,2,8,1,1
44242316,3,10,2,7,1,1
44242317,3,8,2,9,1,1
44242334,1,0,4,0,0,0
44242335,1,3,4,10,0,0
44242336,1,2,5,2,0,0
44242337,1,1,4,14,0,0
44242358,14,5,19,18,1,0
44242359,16,9,23,25,2,2
44242360,9,3,17,16,2,1
44242361,7,3,15,9,2,3
44242362,14,4,21,25,2,1
44242366,0,0,3,2,0,0
44242376,0,0,11,1,2,0
44242377,2,0,6,4,0,0
44242378,1,0,3,0,0,0
44242379,0,0,0,0,0,0
44242380,0,0,1,0,0,0
44242388,0,0,2,1,1,0
44242389,2,0,2,2,1,0
44242390,1,0,3,0,0,0
44242391,0,0,4,1,3,1
44242392,0,0,4,0,3,3
44242393,1,0,4,2,0,0
44242394,1,0,4,3,2,0
44242395,0,0,1,0,2,0
44242400,0,0,0,0,0,0
44242403,0,0,0,0,0,0
44242404,0,0,0,0,0,0
44242410,1,0,1,0,0,0
44242416,1,0,5,0,3,0
44242417,0,0,1,0,3,0
44242418,0,0,3,0,0,0
44242419,1,0,2,0,0,0
44242420,0,0,0,0,0,0
44242421,3,0,11,0,5,0
44242422,1,0,11,0,3,0
44242423,1,0,3,0,2,0
44242424,1,0,3,0,1,0
44242425,0,0,1,0,2,0
44242426,0,0,0,0,1,0
44242427,1,0,5,0,4,0
44242428,0,0,0,0,0,0
44242429,1,0,5,0,3,0
44242430,2,0,6,0,2,1
44242431,0,0,0,0,1,0
44242432,0,0,1,0,0,0
44242433,0,0,0,0,1,0
44242434,0,0,0,0,0,0
44242435,0,0,3,1,1,0
44242436,0,0,3,0,0,0
44242437,0,0,0,0,0,0
44242438,0,0,0,0,1,0
44242439,1,0,3,1,1,0
44242440,0,0,0,0,0,0
44242441,0,0,0,0,1,0
44242442,0,0,0,0,0,0
44242443,0,0,0,0,0,0
44242444,0,0,0,0,0,0
44242445,0,0,3,0,0,0
44242446,0,0,3,0,1,0
44242457,0,0,3,0,1,0
44242462,0,0,0,0,0,0
44242463,2,1,2,0,0,0
44242465,2,1,1,0,0,0
44242486,0,0,0,0,0,0
44242487,0,0,0,0,0,0
44242488,0,0,0,0,0,0
44242489,1,0,0,0,0,0
44242490,1,0,0,0,0,0
44242502,3,3,3,0,1,0
44242507,0,0,0,0,0,0
44242508,1,0,1,0,4,2
44242509,1,1,1,1,3,3
44242511,1,2,1,0,4,0
44242512,1,1,2,2,2,2
44242514,1,0,2,1,4,2
44242536,0,0,1,0,0,0
44242540,0,0,4,1,3,3
44242541,0,0,3,1,3,3
44242549,0,0,1,1,2,2
44242550,0,0,2,4,1,3
44242551,0,0,1,1,0,0
44242560,1,1,3,3,2,2
44242567,0,0,6,1,0,0
44242568,5,0,6,7,0,0
44242575,0,0,0,0,0,0
44242577,0,0,1,0,0,0
44242578,0,0,0,0,0,0
44242579,0,0,3,0,0,0
44242580,1,0,0,0,0,0
44242581,0,0,0,0,0,0
44242582,0,0,0,0,0,0
44242583,0,0,1,0,1,0
44242584,0,0,0,0,0,0
44242586,0,0,1,0,0,0
44242587,5,0,3,0,0,0
44242588,2,1,3,0,0,0
44242589,1,0,1,0,0,0
44242594,0,0,0,0,1,0
44242602,1,0,2,0,0,0
44242613,1,0,2,0,3,0
44242614,0,0,1,0,2,1
44242624,0,0,0,0,0,0
44242626,0,0,0,0,0,0
44242627,5,0,3,1,0,0
44242628,2,1,1,1,0,0
44242629,1,0,0,0,0,0
44242630,1,1,6,5,0,0
44242631,3,0,2,0,0,0
44242632,2,0,6,2,0,0
44242633,2,1,6,4,0,0
44242638,3,0,12,2,3,0
44242667,0,0,11,0,4,5
44242668,0,0,0,0,2,0
44242670,0,0,11,0,4,3
44242671,0,0,1,0,3,0
44242672,2,0,7,2,3,5
44242673,2,0,7,4,2,2
44242674,2,0,9,3,3,2
44242675,2,0,7,3,3,4
44242676,2,0,7,0,2,0
44242677,0,0,1,0,1,0
44242678,0,0,0,0,0,0
44242680,1,0,2,1,0,0
44242691,1,0,2,0,0,0
44242696,0,0,2,1,0,0
44242698,5,1,5,0,0,0
44242699,6,11,5,7,0,0
44242723,0,0,1,1,0,0
44242744,1,0,3,0,0,0
44242747,1,0,5,5,0,0
44242748,6,1,6,0,0,0
44242762,0,0,0,0,0,0
44242787,9,5,12,7,0,0
44242788,12,6,21,21,2,1
44242789,16,12,20,15,1,0
44242790,5,0,6,10,0,0
44242791,0,0,3,0,1,0
44242792,0,0,0,0,0,0
44242793,0,0,11,0,4,3
44242795,0,0,1,0,1,0
44242810,0,0,11,1,2,0
44242811,3,0,7,2,4,1
44242812,0,0,4,1,0,0
44242813,0,0,4,1,0,0
44242826,16,10,22,20,1,0
44242832,5,3,4,0,0,0
44242833,12,2,21,13,1,1
44242960,4,0,1,0,0,0
44242961,0,0,0,0,0,0
44242962,0,0,0,0,0,0
44242963,4,0,1,0,0,0
44242964,4,0,1,0,0,0
44242965,0,0,0,0,0,0
44242970,1,0,1,0,0,0
44242971,13,6,17,13,1,0
44242972,6,4,4,0,0,0
44242976,1,0,5,1,0,0
44242978,0,0,0,0,0,0
44242979,1,1,0,0,0,0
44242980,1,3,1,1,0,0
44242987,0,0,0,0,1,0
44242993,2,1,4,1,0,0
44242997,4,1,3,0,1,0
44242999,0,0,0,0,0,0
44243000,0,0,0,0,0,0
44243001,0,0,0,0,0,0
44243002,0,0,2,0,0,0
44243003,0,0,2,0,0,0
44243004,0,0,3,0,0,0
44243005,1,0,0,0,0,0
44243011,0,0,0,0,0,0
44243017,2,0,1,0,0,0
44243020,0,0,0,0,0,0
44243023,0,0,2,0,0,0
44243024,0,0,2,0,0,0
44243025,2,2,1,3,1,1
44243028,3,2,3,2,0,0
44243029,4,2,3,0,0,0
44243030,6,0,6,2,0,0
44243031,1,4,0,0,0,0
44243034,0,0,0,0,0,0
44243035,6,4,7,2,0,0
44243041,0,0,12,0,4,3
44243044,0,0,0,0,0,0
44243048,9,9,12,8,1,0
44243049,14,14,17,12,1,0
44243052,0,0,1,0,0,0
44243056,3,0,11,0,5,0
44243057,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
